행정기관코드,통계년월,시도명,시군구명,읍면동명,계,남자,여자
4480037000,2025-10-31,충청남도,홍성군,서부면,0,0,0
4480038000,2025-10-31,충청남도,홍성군,갈산면,1,1,0
4480039000,2025-10-31,충청남도,홍성군,구항면,0,0,0
4481025000,2025-10-31,충청남도,예산군,예산읍,6,4,2
4481025300,2025-10-31,충청남도,예산군,삽교읍,19,6,13
4481031000,2025-10-31,충청남도,예산군,대술면,0,0,0
4481032000,2025-10-31,충청남도,예산군,신양면,0,0,0
4481033000,2025-10-31,충청남도,예산군,광시면,0,0,0
4481034000,2025-10-31,충청남도,예산군,대흥면,0,0,0
4481035000,2025-10-31,충청남도,예산군,응봉면,0,0,0
4481036000,2025-10-31,충청남도,예산군,덕산면,0,0,0
4481037000,2025-10-31,충청남도,예산군,봉산면,0,0,0
4481038000,2025-10-31,충청남도,예산군,고덕면,1,1,0
4481039000,2025-10-31,충청남도,예산군,신암면,0,0,0
4481040000,2025-10-31,충청남도,예산군,오가면,0,0,0
4482525000,2025-10-31,충청남도,태안군,태안읍,9,5,4
4482525300,2025-10-31,충청남도,태안군,안면읍,2,1,1
4482531000,2025-10-31,충청남도,태안군,고남면,0,0,0
4482532000,2025-10-31,충청남도,태안군,남면,1,0,1
4482533000,2025-10-31,충청남도,태안군,근흥면,0,0,0
4482534000,2025-10-31,충청남도,태안군,소원면,1,1,0
4482535000,2025-10-31,충청남도,태안군,원북면,0,0,0
4482536000,2025-10-31,충청남도,태안군,이원면,0,0,0
4611051000,2025-10-31,전라남도,목포시,용당1동,3,3,0
4611052000,2025-10-31,전라남도,목포시,용당2동,0,0,0
4611053500,2025-10-31,전라남도,목포시,연동,0,0,0
4611054500,2025-10-31,전라남도,목포시,산정동,3,1,2
4611055400,2025-10-31,전라남도,목포시,연산동,4,1,3
4611055800,2025-10-31,전라남도,목포시,원산동,2,0,2
4611056500,2025-10-31,전라남도,목포시,대성동,4,2,2
4611059500,2025-10-31,전라남도,목포시,목원동,0,0,0
4611064000,2025-10-31,전라남도,목포시,동명동,1,1,0
4611064500,2025-10-31,전라남도,목포시,삼학동,0,0,0
4611065500,2025-10-31,전라남도,목포시,만호동,0,0,0
4611066000,2025-10-31,전라남도,목포시,유달동,1,1,0
4611069500,2025-10-31,전라남도,목포시,죽교동,0,0,0
4611070500,2025-10-31,전라남도,목포시,북항동,3,2,1
4611074500,2025-10-31,전라남도,목포시,용해동,5,3,2
4611075000,2025-10-31,전라남도,목포시,이로동,2,1,1
4611075600,2025-10-31,전라남도,목포시,상동,16,9,7
4611075700,2025-10-31,전라남도,목포시,하당동,11,7,4
4611075800,2025-10-31,전라남도,목포시,신흥동,8,4,4
4611078000,2025-10-31,전라남도,목포시,삼향동,0,0,0
4611079000,2025-10-31,전라남도,목포시,옥암동,2,1,1
4611080000,2025-10-31,전라남도,목포시,부흥동,2,1,1
4611081000,2025-10-31,전라남도,목포시,부주동,6,4,2
4613025000,2025-10-31,전라남도,여수시,돌산읍,0,0,0
4613025100,2025-10-31,전라남도,여수시,돌산읍우두출장소,3,3,0
4613025200,2025-10-31,전라남도,여수시,돌산읍죽포출장소,0,0,0
4613031000,2025-10-31,전라남도,여수시,소라면,9,2,7
4613032000,2025-10-31,전라남도,여수시,율촌면,2,1,1
4613033000,2025-10-31,전라남도,여수시,화양면,1,0,1
4613034000,2025-10-31,전라남도,여수시,남면,0,0,0
4613035000,2025-10-31,전라남도,여수시,화정면,0,0,0
4613035600,2025-10-31,전라남도,여수시,화정면개도출장소,0,0,0
4613036000,2025-10-31,전라남도,여수시,삼산면,0,0,0
4613051500,2025-10-31,전라남도,여수시,동문동,3,1,2
4613053500,2025-10-31,전라남도,여수시,한려동,1,1,0
4613057000,2025-10-31,전라남도,여수시,중앙동,0,0,0
4613060000,2025-10-31,전라남도,여수시,충무동,0,0,0
4613062500,2025-10-31,전라남도,여수시,광림동,4,3,1
4613063500,2025-10-31,전라남도,여수시,서강동,1,1,0
4613065500,2025-10-31,전라남도,여수시,대교동,0,0,0
4613067000,2025-10-31,전라남도,여수시,국동,1,1,0
4613068500,2025-10-31,전라남도,여수시,월호동,1,1,0
4613070000,2025-10-31,전라남도,여수시,여서동,1,1,0
4613071000,2025-10-31,전라남도,여수시,문수동,5,4,1
4613073000,2025-10-31,전라남도,여수시,미평동,0,0,0
4613074000,2025-10-31,전라남도,여수시,둔덕동,5,3,2
4613076500,2025-10-31,전라남도,여수시,만덕동,4,3,1
4613078000,2025-10-31,전라남도,여수시,쌍봉동,23,14,9
4613079000,2025-10-31,전라남도,여수시,시전동,42,29,13
4613080000,2025-10-31,전라남도,여수시,여천동,4,3,1
4613081000,2025-10-31,전라남도,여수시,주삼동,8,4,4
4613082000,2025-10-31,전라남도,여수시,삼일동,0,0,0
4613083000,2025-10-31,전라남도,여수시,묘도동,0,0,0
4615025000,2025-10-31,전라남도,순천시,승주읍,0,0,0
4615031000,2025-10-31,전라남도,순천시,해룡면,0,0,0
4615031500,2025-10-31,전라남도,순천시,해룡면상삼출장소,10,3,7
4615031600,2025-10-31,전라남도,순천시,해룡면신대출장소,25,10,15
4615032000,2025-10-31,전라남도,순천시,서면,9,4,5
4615033000,2025-10-31,전라남도,순천시,황전면,0,0,0
4615034000,2025-10-31,전라남도,순천시,월등면,0,0,0
4615035000,2025-10-31,전라남도,순천시,주암면,0,0,0
4615036000,2025-10-31,전라남도,순천시,송광면,0,0,0
4615037000,2025-10-31,전라남도,순천시,외서면,0,0,0
4615038000,2025-10-31,전라남도,순천시,낙안면,1,1,0
4615039000,2025-10-31,전라남도,순천시,별량면,0,0,0
4615040000,2025-10-31,전라남도,순천시,상사면,0,0,0
4615051500,2025-10-31,전라남도,순천시,향동,2,2,0
4615054000,2025-10-31,전라남도,순천시,매곡동,1,1,0
4615055000,2025-10-31,전라남도,순천시,삼산동,16,5,11
4615056000,2025-10-31,전라남도,순천시,조곡동,5,2,3
4615057000,2025-10-31,전라남도,순천시,덕연동,13,7,6
4615058000,2025-10-31,전라남도,순천시,풍덕동,2,1,1
4615059000,2025-10-31,전라남도,순천시,남제동,0,0,0
4615060000,2025-10-31,전라남도,순천시,저전동,1,1,0
4615061000,2025-10-31,전라남도,순천시,장천동,0,0,0
4615062000,2025-10-31,전라남도,순천시,중앙동,0,0,0
4615063500,2025-10-31,전라남도,순천시,도사동,6,3,3
4615066100,2025-10-31,전라남도,순천시,왕조1동,42,27,15
4615066500,2025-10-31,전라남도,순천시,왕조2동,11,7,4
4617025000,2025-10-31,전라남도,나주시,남평읍,9,7,2
4617031000,2025-10-31,전라남도,나주시,세지면,0,0,0
4617032000,2025-10-31,전라남도,나주시,왕곡면,1,1,0
4617033000,2025-10-31,전라남도,나주시,반남면,1,1,0
4617034000,2025-10-31,전라남도,나주시,공산면,0,0,0
4617035000,2025-10-31,전라남도,나주시,동강면,0,0,0
4617036000,2025-10-31,전라남도,나주시,다시면,0,0,0
4617037000,2025-10-31,전라남도,나주시,문평면,0,0,0
4617038000,2025-10-31,전라남도,나주시,노안면,2,1,1
4617039000,2025-10-31,전라남도,나주시,금천면,3,1,2
4617040000,2025-10-31,전라남도,나주시,산포면,0,0,0
4617042000,2025-10-31,전라남도,나주시,다도면,0,0,0
4617043000,2025-10-31,전라남도,나주시,봉황면,0,0,0
4617051000,2025-10-31,전라남도,나주시,송월동,4,2,2
4617052000,2025-10-31,전라남도,나주시,영강동,0,0,0
4617054000,2025-10-31,전라남도,나주시,금남동,0,0,0
4617055000,2025-10-31,전라남도,나주시,성북동,4,2,2
4617058000,2025-10-31,전라남도,나주시,영산동,1,1,0
4617060000,2025-10-31,전라남도,나주시,이창동,1,1,0
4617062000,2025-10-31,전라남도,나주시,빛가람동,31,18,13
4623025000,2025-10-31,전라남도,광양시,광양읍,28,14,14
4623031000,2025-10-31,전라남도,광양시,봉강면,0,0,0
4623032000,2025-10-31,전라남도,광양시,옥룡면,0,0,0
4623033000,2025-10-31,전라남도,광양시,옥곡면,4,3,1
4623034000,2025-10-31,전라남도,광양시,진상면,0,0,0
4623035000,2025-10-31,전라남도,광양시,진월면,0,0,0
4623036000,2025-10-31,전라남도,광양시,다압면,0,0,0
4623051500,2025-10-31,전라남도,광양시,골약동,27,17,10
4623053000,2025-10-31,전라남도,광양시,중마동,44,27,17
4623054000,2025-10-31,전라남도,광양시,광영동,1,1,0
4623055000,2025-10-31,전라남도,광양시,금호동,2,1,1
4623057000,2025-10-31,전라남도,광양시,태인동,0,0,0
4671025000,2025-10-31,전라남도,담양군,담양읍,12,4,8
4671031000,2025-10-31,전라남도,담양군,봉산면,0,0,0
4671032000,2025-10-31,전라남도,담양군,고서면,0,0,0
4671033500,2025-10-31,전라남도,담양군,가사문학면,0,0,0
4671034000,2025-10-31,전라남도,담양군,창평면,0,0,0
4671035000,2025-10-31,전라남도,담양군,대덕면,1,1,0
4671036000,2025-10-31,전라남도,담양군,무정면,1,0,1
4671037000,2025-10-31,전라남도,담양군,금성면,0,0,0
4671038000,2025-10-31,전라남도,담양군,용면,0,0,0
4671039000,2025-10-31,전라남도,담양군,월산면,0,0,0
4671040000,2025-10-31,전라남도,담양군,수북면,0,0,0
4671041000,2025-10-31,전라남도,담양군,대전면,2,1,1
4672025000,2025-10-31,전라남도,곡성군,곡성읍,2,1,1
4672031000,2025-10-31,전라남도,곡성군,오곡면,3,2,1
4672032000,2025-10-31,전라남도,곡성군,삼기면,0,0,0
4672033000,2025-10-31,전라남도,곡성군,석곡면,0,0,0
4672034000,2025-10-31,전라남도,곡성군,목사동면,0,0,0
4672035000,2025-10-31,전라남도,곡성군,죽곡면,1,0,1
4672036000,2025-10-31,전라남도,곡성군,고달면,0,0,0
4672037000,2025-10-31,전라남도,곡성군,옥과면,1,1,0
4672038000,2025-10-31,전라남도,곡성군,입면,1,0,1
4672039000,2025-10-31,전라남도,곡성군,겸면,0,0,0
4672040000,2025-10-31,전라남도,곡성군,오산면,0,0,0
4673025000,2025-10-31,전라남도,구례군,구례읍,4,3,1
4673031000,2025-10-31,전라남도,구례군,문척면,0,0,0
4673032000,2025-10-31,전라남도,구례군,간전면,1,0,1
4673033000,2025-10-31,전라남도,구례군,토지면,0,0,0
4673034000,2025-10-31,전라남도,구례군,마산면,0,0,0
4673035000,2025-10-31,전라남도,구례군,광의면,2,1,1
4673036000,2025-10-31,전라남도,구례군,용방면,0,0,0
4673037000,2025-10-31,전라남도,구례군,산동면,0,0,0
4677025000,2025-10-31,전라남도,고흥군,고흥읍,10,6,4
4677025300,2025-10-31,전라남도,고흥군,도양읍,3,1,2
4677025400,2025-10-31,전라남도,고흥군,도양읍소록출장소,0,0,0
4677025500,2025-10-31,전라남도,고흥군,도양읍시산출장소,0,0,0
4677031000,2025-10-31,전라남도,고흥군,풍양면,0,0,0
4677032000,2025-10-31,전라남도,고흥군,도덕면,1,0,1
4677033000,2025-10-31,전라남도,고흥군,금산면,0,0,0
4677034000,2025-10-31,전라남도,고흥군,도화면,0,0,0
4677035000,2025-10-31,전라남도,고흥군,포두면,1,0,1
4677036000,2025-10-31,전라남도,고흥군,봉래면,0,0,0
4677037000,2025-10-31,전라남도,고흥군,점암면,0,0,0
4677038000,2025-10-31,전라남도,고흥군,과역면,0,0,0
4677039000,2025-10-31,전라남도,고흥군,남양면,0,0,0
4677040000,2025-10-31,전라남도,고흥군,동강면,1,0,1
4677041000,2025-10-31,전라남도,고흥군,대서면,0,0,0
4677042000,2025-10-31,전라남도,고흥군,두원면,1,1,0
4677044000,2025-10-31,전라남도,고흥군,영남면,0,0,0
4677045000,2025-10-31,전라남도,고흥군,동일면,0,0,0
4678025000,2025-10-31,전라남도,보성군,보성읍,2,0,2
4678025300,2025-10-31,전라남도,보성군,벌교읍,4,1,3
4678031000,2025-10-31,전라남도,보성군,노동면,0,0,0
4678032000,2025-10-31,전라남도,보성군,미력면,0,0,0
4678033000,2025-10-31,전라남도,보성군,겸백면,0,0,0
4678034000,2025-10-31,전라남도,보성군,율어면,0,0,0
4678035000,2025-10-31,전라남도,보성군,복내면,1,1,0
4678036000,2025-10-31,전라남도,보성군,문덕면,0,0,0
4678037000,2025-10-31,전라남도,보성군,조성면,0,0,0
4678038000,2025-10-31,전라남도,보성군,득량면,1,0,1
4678038500,2025-10-31,전라남도,보성군,득량면예당출장소,0,0,0
4678039000,2025-10-31,전라남도,보성군,회천면,1,0,1
4678040000,2025-10-31,전라남도,보성군,웅치면,0,0,0
4679025000,2025-10-31,전라남도,화순군,화순읍,14,5,9
4679031000,2025-10-31,전라남도,화순군,한천면,0,0,0
4679031500,2025-10-31,전라남도,화순군,한천면영외출장소,0,0,0
4679032000,2025-10-31,전라남도,화순군,춘양면,1,1,0
4679033000,2025-10-31,전라남도,화순군,청풍면,0,0,0
4679034000,2025-10-31,전라남도,화순군,이양면,1,1,0
4679035000,2025-10-31,전라남도,화순군,능주면,1,1,0
4679036000,2025-10-31,전라남도,화순군,도곡면,4,2,2
4679037000,2025-10-31,전라남도,화순군,도암면,1,1,0
4679038000,2025-10-31,전라남도,화순군,이서면,0,0,0
4679039500,2025-10-31,전라남도,화순군,백아면,0,0,0
4679040000,2025-10-31,전라남도,화순군,동복면,1,0,1
4679041500,2025-10-31,전라남도,화순군,사평면,1,1,0
4679042000,2025-10-31,전라남도,화순군,동면,0,0,0
4680025000,2025-10-31,전라남도,장흥군,장흥읍,12,5,7
4680025300,2025-10-31,전라남도,장흥군,관산읍,1,0,1
4680025600,2025-10-31,전라남도,장흥군,대덕읍,0,0,0
4680031000,2025-10-31,전라남도,장흥군,용산면,0,0,0
4680032000,2025-10-31,전라남도,장흥군,안양면,0,0,0
4680033000,2025-10-31,전라남도,장흥군,장동면,0,0,0
4680034000,2025-10-31,전라남도,장흥군,장평면,0,0,0
4680035000,2025-10-31,전라남도,장흥군,유치면,0,0,0
4680036000,2025-10-31,전라남도,장흥군,부산면,0,0,0
4680037000,2025-10-31,전라남도,장흥군,회진면,0,0,0
4681025000,2025-10-31,전라남도,강진군,강진읍,9,4,5
4681031000,2025-10-31,전라남도,강진군,군동면,7,3,4
4681032000,2025-10-31,전라남도,강진군,칠량면,1,1,0
4681033000,2025-10-31,전라남도,강진군,대구면,0,0,0
4681034000,2025-10-31,전라남도,강진군,도암면,2,1,1
4681035000,2025-10-31,전라남도,강진군,신전면,0,0,0
4681036000,2025-10-31,전라남도,강진군,성전면,0,0,0
4681037000,2025-10-31,전라남도,강진군,작천면,1,0,1
4681038000,2025-10-31,전라남도,강진군,병영면,0,0,0
4681039000,2025-10-31,전라남도,강진군,옴천면,0,0,0
4681040000,2025-10-31,전라남도,강진군,마량면,0,0,0
4682025000,2025-10-31,전라남도,해남군,해남읍,13,5,8
4682031000,2025-10-31,전라남도,해남군,삼산면,0,0,0
4682032000,2025-10-31,전라남도,해남군,화산면,3,2,1
4682033000,2025-10-31,전라남도,해남군,현산면,0,0,0
4682034000,2025-10-31,전라남도,해남군,송지면,2,2,0
4682035000,2025-10-31,전라남도,해남군,북평면,0,0,0
4682036000,2025-10-31,전라남도,해남군,북일면,0,0,0
4682037000,2025-10-31,전라남도,해남군,옥천면,0,0,0
4682038000,2025-10-31,전라남도,해남군,계곡면,0,0,0
4682039000,2025-10-31,전라남도,해남군,마산면,1,1,0
4682040000,2025-10-31,전라남도,해남군,황산면,1,1,0
4682041000,2025-10-31,전라남도,해남군,산이면,4,1,3
4682042000,2025-10-31,전라남도,해남군,문내면,0,0,0
4682043000,2025-10-31,전라남도,해남군,화원면,0,0,0
4683025000,2025-10-31,전라남도,영암군,영암읍,2,1,1
4683025300,2025-10-31,전라남도,영암군,삼호읍,5,2,3
4683025400,2025-10-31,전라남도,영암군,삼호읍서부출장소,3,1,2
4683031000,2025-10-31,전라남도,영암군,덕진면,0,0,0
4683032000,2025-10-31,전라남도,영암군,금정면,0,0,0
4683033000,2025-10-31,전라남도,영암군,신북면,0,0,0
4683034000,2025-10-31,전라남도,영암군,시종면,2,1,1
4683035000,2025-10-31,전라남도,영암군,도포면,0,0,0
4683036000,2025-10-31,전라남도,영암군,군서면,0,0,0
4683037000,2025-10-31,전라남도,영암군,서호면,0,0,0
4683038000,2025-10-31,전라남도,영암군,학산면,0,0,0
4683039000,2025-10-31,전라남도,영암군,미암면,0,0,0
4684025000,2025-10-31,전라남도,무안군,무안읍,3,1,2
4684025300,2025-10-31,전라남도,무안군,일로읍,28,14,14
4684025600,2025-10-31,전라남도,무안군,삼향읍,3,1,2
4684025800,2025-10-31,전라남도,무안군,삼향읍남악출장소,17,6,11
4684032000,2025-10-31,전라남도,무안군,몽탄면,0,0,0
4684033000,2025-10-31,전라남도,무안군,청계면,0,0,0
4684034000,2025-10-31,전라남도,무안군,현경면,0,0,0
4684035000,2025-10-31,전라남도,무안군,망운면,0,0,0
4684036000,2025-10-31,전라남도,무안군,해제면,1,1,0
4684037000,2025-10-31,전라남도,무안군,운남면,0,0,0
4686025000,2025-10-31,전라남도,함평군,함평읍,8,3,5
4686031000,2025-10-31,전라남도,함평군,손불면,0,0,0
4686032000,2025-10-31,전라남도,함평군,신광면,0,0,0
4686033000,2025-10-31,전라남도,함평군,학교면,0,0,0
4686034000,2025-10-31,전라남도,함평군,엄다면,0,0,0
4686035000,2025-10-31,전라남도,함평군,대동면,1,1,0
4686036000,2025-10-31,전라남도,함평군,나산면,0,0,0
4686037000,2025-10-31,전라남도,함평군,해보면,0,0,0
4686038000,2025-10-31,전라남도,함평군,월야면,1,1,0
4687025000,2025-10-31,전라남도,영광군,영광읍,17,6,11
